archive  size       crc          hash        
0        580        2143910674   985878026   
0        84         3617087952   945604407   
0        103        4006227421   987660082   
0        180        97814824     -451057870  
0        292        1686942871   1221936547  
0        432        593524744    -1230820674 
0        300        1450569502   -1504245050 
0        64         2639121142   1126246684  
0        90         1169882351   -326505588  
0        105        811055534    -1668394637 
0        122        1309310302   348329634   
0        206        2770365601   -1337480514 
0        228        260783452    1546643330  
0        181        2554525062   -317809159  
0        624        433156751    -1000493383 
0        430        3084826222   -1132852722 
0        470        99435137     -87884664   
0        181        1855565691   1889514023  
0        268        4060830086   -2004580583 
0        237        2186643251   1991743263  
0        166        2675992453   -1970374084 
0        138        942853128    -1216973840 
0        327        357418726    952767868   
0        177        1676976948   1480079476  
0        202        1589194734   -761577594  
0        67         3237695287   -709018828  
0        167        3735223275   -922518769  
0        93         204844923    1222231535  
0        130        1902628088   590716964   
0        127        1965944447   -642805829  
0        156        278020743    416821025   
0        191        2979250926   -1017742824 
0        141        1701367674   194421888   
0        1120       1985967746   -958567587  
0        140        4011980771   -232818773  
0        140        1561445932   670205603   
0        128        3655582625   715922979   
0        133        2172102485   524306322   
0        120        2053183310   875940875   
0        154        3283069656   -549653583  
0        156        2209975843   -1395261059 
0        189        2551867768   -713600704  
0        184        2025497296   1474294346  
0        173        4134070624   -1107072288 
0        179        277866397    1636713938  
0        153        1187255206   -1702081829 
0        490        1041834040   8030757     
0        130        283456205    -946803888  
0        134        1335403946   47196622    
0        219        3124544587   1310784874  
